Title,Director,Cast,Genre,Year,new_Genre
Dikkulu Choodaku Ramayya,Trikoti,"Naga Shourya, Sana Makbul, Ajay, Indraja",Romance,2014,Romance
Oka Laila Kosam,Vijay Kumar Konda,"Naga Chaitanya, Pooja Hegde",Romance,2014,Romance
Karthikeya,Chandoo Mondeti,"Nikhil Siddharth, Swati Reddy, Tanikella Bharani, Rao Ramesh, Kishore, Jayaprakash",Mystery - Thriller,2014,Mystery - Thriller
Current Theega,Nageshwara Reddy,"Manchu Manoj, Rakul Preet Singh, Jagapati Babu",Romantic comedy,2014,Romantic comedy
Jaihind 2,Arjun Sarja,"Arjun Sarja, Simran Kapoor, Surveen Chawla, Rahul Dev",Action,2014,Action
Brother of Bommali,B. Chinni Krishna,"Allari Naresh, Karthika Nair",Comedy / Drama,2014,Comedy / Drama
Joru,Kumar Nagendra,"Sundeep Kishan, Rashi Khanna, Priya Banerjee, Brahmanandam, Sayaji Shinde",Action / Drama,2014,Action / Drama
Parampara,Madhu Mahankali,"Naresh, Aamani, Raavi Kondala Rao",Family drama,2014,Family drama
Poga,Shankar Marthand,"Navdeep, Madhu Shalini",Horror,2014,Horror
Erra Bus,Dasari Narayana Rao,"Manchu Vishnu, Catherine Tresa, Brahmanandam, Dasari Narayana Rao",Romantic Drama,2014,Romantic Drama
Pilla Nuvvu Leni Jeevitham,A. S. Ravi Kumar Chowdhary,"Sai Dharam Tej, Regina Cassandra, Jagapati Babu, Prakash Raj, Sayaji Shinde",Action drama,2014,Action drama
Atreya,Shanthikumar Chilumula,"Aditya, Anuhya, Sri Raj, Jeeva, Meenakshi",Children,2014,Children
Ice Cream 2,Ram Gopal Varma,"J. D. Chakravarthy, Naveena, Tanikella Bharani, Jeeva",Thriller,2014,Thriller
Rowdy Fellow,Krishna Chaitanya,"Nara Rohit, Vishakha Singh, Nandini Rai, Rao Ramesh",Action / Drama,2014,Action / Drama
Naa Bangaaru Talli,Rajesh Touchriver,"Siddique, Anjali Patil, Lakshmi Menon, Rathna Shekar Reddy",Drama,2014,Drama
33 Prema Kathalu,Siva Ganesh,"Vivek, Sunitha Marasiar, Sravani",Romance,2014,Romance
Yamaleela 2,S. V. Krishna Reddy,"Dr.K.V.Satish, Diah Nicolas, Sadha, Mohan Babu, Brahmanandam, Nisha Kothari, Sayaji Shinde, Ali, Ashish Vidyarthi",Fantasy drama,2014,Fantasy drama
Rough,C. H. Subba Reddy,"Aadi, Rakul Preet Singh, Srihari, Raghu Babu",Romance Action,2014,Romance Action
Ala Ela,Aneesh Krishna,"Rahul Ravindran, Bhanu Sri Mehra, Vennela Kishore, Shaani Salman, Khushi, Heebah Patel",Comedy,2014,Comedy
Chakkiligintha,Vema Reddy,"Sumanth Ashwin, Rehana",Romance,2014,Romance
Lakshmi Raave Maa Intiki,Nandyala Ravi,"Naga Shourya, Avika Gor",Romance,2014,Romance
The End,Rahul Sankrityan,"Yuva Chandraa, Sudhir Reddy, Gazal Somaiah, Pavani Reddy",Horror,2014,Horror
Vundile Manchi Kalam Mundu Mundura,Arun Daasyam,"Sudhakar Komakula, Avantika Mohan",Drama,2014,Drama
Ee Varsham Sakshiga,Ramana Mogili,"Varun Sandesh, Haripriya",Romance,2014,Romance
Saheba Subramanyam,Sasikiran Naryana,"Dilip Kumar, Priyanka Gor, Rao Ramesh",Romance,2014,Romance
Panchabhoothalu Sakshiga,Kalicharan Maadina,"Kalicharan, Manashwini, Chitram srinu, Bindu",Horror,2014,Horror
O Manishi Katha,Radha Swamy Avula,"Jagapati Babu, Kalyani",Drama,2014,Drama
Mukunda,Srikanth Addala,"Varun Tej, Pooja Hegde, Prakash Raj, Rao Ramesh, Nassar",Drama,2014,Drama
Chinnadana Nee Kosam,A. Karunakaran,"Nithiin, Mishti, Nassar, Naresh, Sithara, Ali",Romance,2014,Romance
A Shyam Gopal Varma Film,Rakesh Srinivas,"Shafi, Zoya Khan, L. B. Sriram, Jaya Prakash Reddy",Satirical comedy,2015,Satirical comedy
Mana Kurralle,Veera Sankar,"Arvind Krishna, Rachana Malhotra, Krishnudu, Roopa Kaur",Drama,2015,Drama
Gopala Gopala,Kishore Kumar,"Venkatesh, Pawan Kalyan, Shriya Saran, Mithun Chakraborthy",Satirical comedy,2015,Satirical comedy
Pataas,Anil Ravipudi,"Nandamuri Kalyan Ram, Shruti Sodhi, Sai Kumar, Ashutosh Rana",Action,2015,Action
Beeruva,Kanmani,"Sundeep Kishan, Surabhi",Romance/ Comedy,2015,Romance/ Comedy
Intelligent Idiots,Balaji Sanala,"Posani Krishna Murali, Vikram Shekar, Prabhjeet Kaur, Sapthagiri",Crime Comedy,2015,Crime Comedy
Top Rankers,Gollapati Nageshwara Rao,"Rajendra Prasad, Sony Charistha",Drama,2015,Drama
Ladies & Gentleman,P B Manjunath,"Adivi Sesh, Chaitanya Krishna, Kamal Kamaraju, Nikitha Narayan",Romance/Anthology,2015,Romance/Anthology
Dorakadu,Varaprasad,"Sivaji, Gayathri Iyer, Suman, Ajay, Babu Mohan",Drama,2015,Drama
Gaddam Gang,Santhosh P. Jayakumar,"Rajasekhar, Sheena Shahabadi, Naresh, Seetha",Drama / Comedy,2015,Drama / Comedy
Malli Malli Idi Rani Roju,Kranthi Madhav,"Sharwanand, Nithya Menen, Tejaswi Madivada, Nassar, Pavitra Lokesh",Romance / Drama,2015,Romance / Drama
Moodu Mukkallo Cheppalante,Madhumitha,"Rakendu Mouli, Aditi Chengappa, Venkatesh Harinathan",Romance / Comedy,2015,Romance / Comedy
Pesarattu,Mahesh Kathi,"Nandu, Nikitha Narayan, Sampoornesh Babu",Romance,2015,Romance
Temper,Puri Jagannadh,"N. T. Rama Rao Jr., Kajal Aggarwal, Prakash Raj",Action,2015,Action
Paddanandi Premalo Mari,Mahesh Upputuri,"Varun Sandesh, Vithika Sheru",Action,2015,Action
Bandipotu,Mohan Krishna Indraganti,"Allari Naresh, Eesha Rebba, Srinivas Avasarala, Rao Ramesh, Tanikella Bharani",Action-Comedy,2015,Action-Comedy
Nuvvu Nenu Okatavudaam,P. Narasimha Reddy,"Ranjith Swamy, Sana, Ali, Jaya Prakash Reddy",Romance,2015,Romance
Gayakudu,Kamal. G,"Ali Reza, Shriya Sharma, Santosh Pawan, M S Narayana, Sapta Giri",Romance,2015,Romance
Bham Bolenath,Karthik Varma Dandu,"Navdeep, Naveen Chandra, Pooja Jhaveri",Drama,2015,Drama
Ramleela,Kiran,"Havish, Abijeet, Nanditha Raj",Romantic Entertainer,2015,Romantic Entertainer
Surya vs Surya,Karthik Ghattamaneni,"Nikhil Siddharth, Tanikella Bharani, Tridha Choudhary",Romance,2015,Romance
Naakaithe Nachindi,Trinadh Kosuru,"Sri Balaji, Soni Charistha, Rishika Jairath, Krishna",Romance,2015,Romance
Anandam Malli Modalaindi,Akash,"Jai Akash, Jiya Khan, Alekhya, Thagubothu Ramesh",Romance,2015,Romance
Tommy,Raja Vannemreddy,"Rajendra Prasad, Seetha, Deepak, Mumtaj, Suresh, Raghu Babu",Drama,2015,Drama
Thappatadugu,Sri Aarun,"Surya Teja, Naveena Jackson, Lakshman, Surabhi",Romance,2015,Romance
Calling Bell,Panna Royal,"Ravi Verma, mamatha Rahuth, Vriti Khanna, Kishore, Jeeva, Chanti, Shankar, Venu",Horror – Thriller,2015,Horror – Thriller
Tungabhadra,Srinivas Gogineni,"Adith Arun, Dimple Chopade",Romance,2015,Romance
Yevade Subramanyam,Nag Ashwin,"Nani, Vijay Deverakonda, Malavika Nair, Ritu Varma",Adventure,2015,Adventure
Janda Pai Kapiraju,Samuthirakani,"Nani, Amala Paul, Ragini Dwivedi, Tanikella Bharani",Action-Thriller,2015,Action-Thriller
Rey,YVS Chowdary,"Sai Dharam Tej, Saiyami Kher, Shraddha Das, Tanikella Bharani",Musical,2015,Musical
Jil,Radha Krishna,"Gopichand, Raashi Khanna, Kabir Duhan Singh, Harish Uthaman",Action,2015,Action
Avunu 2,Ravi Babu,"Harshvardhan Rane, Poorna, Ravi Babu, Sanjjanaa, Nikita Thukral",Thriller,2015,Thriller
S/O Satyamurthy,Trivikram Srinivas,"Allu Arjun, Upendra, Samantha, Nithya Menen, Sneha, Adah Sharma, Prakash Raj, Rajendra Prasad",Family Drama,2015,Family Drama
Budugu,Manmohan,"Lakshmi Manchu, Indraja, Sridhar, Sana, Indu, Vani",Family Thriller,2015,Family Thriller
Varadhi,Kartikeya,"Kranthi, Sri Divya",Romance,2015,Romance
Kai Raja Kai,Siva Ganesh,"Josh Ravi, Maanas, Ram Khanna, Shravya, Shamili",Romantic drama,2015,Romantic drama
Dohchay,Sudheer Varma,"Naga Chaitanya, Kriti Sanon, Brahmanandam, Rao Ramesh",Action-Thriller,2015,Action-Thriller
Dongaata,Vamsi Krishna,"Lakshmi Manchu, Adivi Sesh, Brahmanandam, Pragathi",Crime Comedy,2015,Crime Comedy
Rajahmundry ki 50 km duramloo,Vijay Surya,"Hemanth, Nairuthi,",Love Suspense Thriller,2015,Love Suspense Thriller
Dagudumootha Dandakor,R.K Malineni,"Rajendra Prasad, Sara Arjun, Ravi Prakash",Family Romance,2015,Family Romance
Lion,Satyadeva,"Nandamuri Balakrishna, Trisha Krishnan, Radhika Apte, Prakash Raj",Psychological Thriller,2015,Psychological Thriller
Dhee Ante Dhee,Srinivasa Rao,"Srikanth, Sonia Mann, Posani Krishna Murali, Brahmanandam",Action Comedy,2015,Action Comedy
Mosagallaku Mosagadu (2015 film),AN Bose,"Sudheer Babu, Nandini Rai, Abhimanyu",Crime Comedy,2015,Crime Comedy
365 Days,RGV,"Nandoo, Anaika Soti",thriller,2015,thriller
Pandaga Chesko,Gopichand Malineni,"Ram, Rakul, Sonal Chauhan, Brahmanandam, Sampath Raj, Abhimanyu Singh",Family Drama,2015,Family Drama
Andhra Pori,Raj Mudiraju,"Akash Puri, Ulka Gupta",Romance,2015,Romance
Asura,Krishna Vijay,"Nara Rohit, Priya Banerjee",Police Drama,2015,Police Drama
Singham 123,Akshat Sharma,Sampoornesh Babu,Comedy,2015,Comedy
Jyothi Lakshmi,Puri Jagannadh,Charmy Kaur,Female-Oriented,2015,Female-Oriented
Lava Kusa,Jay,"Varun Sandesh, Richa Panai, Babu Mohan, Brahmanandam",Romance,2015,Romance
Kerintha,Kiran,"Sumanth, Sri Divya, Tejaswi",Romance,2015,Romance
Krishnamma Kalipindi Iddarini,R. Chandru,"Sudheer Babu, Nanditha, M.S. Narayana, Saptagiri",Romance,2015,Romance
Tippu,Jagadish,"Karthik, Kanika, Chalapathi Rao, Krishna Bhagavan",Romance,2015,Romance
Vinavayya Ramayya,Prasad,"Anvesh, Kruthika, Prakash Raj, Brahmanandam",Action,2015,Action
Jadoogadu,Yogie,"Naga Shourya, Sonarika, Ajay, Kota Srinivasa Rao, Saptagiri",Romance,2015,Romance
Tiger,Anand,"Sundeep Kishan, Seerat Kapoor, Rahul Ravindran",Romance,2015,Romance
Where is Vidya Balan,Srinivas,"Prince, Sethi",Romance,2015,Romance
Baahubali: The Beginning,S.S. Rajamouli,"Prabhas, Rana, Tamannaah, Anushka Shetty, Satyaraj, Ramya Krishnan, Nassar",Epic-Historical Film,2015,Epic-Historical Film
James Bond,Sai Kishore Macha,"Allari Naresh, Sakshi Chaudhary",Comedy,2015,Comedy
Srimanthudu,Koratala Siva,"Mahesh Babu, Shruti Haasan, Jagapathi Babu, Mukesh Rishi, Rajendra Prasad, Sampath Raj, Harish Uthaman",Action/Drama,2015,Action/Drama
Kick 2,Surender Reddy,"Ravi Teja, Rakul Preet Singh, Ravi Kishan, Kabir Duhan Singh, Ashish Vidyarthi, Brahmanandam, Rajpal Yadav",Action thriller,2015,Action thriller
Best Actors,Arun Pawar,"Nandu, Madhurima, Madhunandan, Kesha, Varshini Soundaryarajan",Rom Com,2015,Rom Com
Dynamite,Deva Katta,"Manchu Vishnu, Pranitha Subhash, J. D. Chakravarthy",action,2015,action
Bhale Bhale Magadivoy,Maruthi,"Nani, Lavanya Tripathi, Murali Sharma",Comedy Romance,2015,Comedy Romance
Courier Boy Kalyan,Premsai,"Nithiin, Yami Gautam",Romance,2015,Romance
Subramanyam For Sale,Harish Shankar,"Sai Dharam Tej, Regina Cassandra, Adah Sharma, Brahmanandam",Romance,2015,Romance
Chandrika,Yogesh,"Jayram Karthik, Kamna Jethmalani, Srimukhi, Girish Karnad, Satyam Rajesh",Horror,2015,Horror
Shivam,Srinivas Reddy,"Ram, Raashi Khanna, Abhimanyu Singh",Action & comedy,2015,Action & comedy
Rudhramadevi,Gunasekhar,"Anushka Shetty, Allu Arjun, Rana Daggubati, Krishnam Raju, Prakash Raj",Historical film,2015,Historical film
Bruce Lee,Srinu Vaitla,"Ram Charan, Rakul Preet Singh, Kriti Kharbanda, Arun Vijay, Brahmanandam",Action & comedy,2015,Action & comedy
Kanche,Krish,"Varun Tej, Pragya Jaiswal, Nikitin Dheer, Srinivas Avasarala",Fiction,2015,Fiction
Columbus,R Samala,"Sumanth Ashwin, Seerat Kapoor, Mishti Chakraborty",Romance,2015,Romance
Raju Gari Gadhi,Omkar,"Ashwin Babu, Dhanya Balakrishna","Horror, Comedy",2015,"Horror, Comedy"
Sher,Mallikarjun,"Kalyan Ram, Sonal Chauhan, Vikramjeet Virk, Mukesh Rishi",Action & Romance,2015,Action & Romance
Tripura,Raj Kiran,"Colors Swathi, Naveen Chandra, Saptagiri, Rao Ramesh",Horror – thriller,2015,Horror – thriller
Akhil,Vinayak,"Akhil Akkineni, Sayyeshaa, Rajendra Prasad, Mahesh Manjrekar, Brahmanandam, Vennela Kishore",Action,2015,Action
Kumari 21F,Surya Pratap,"Raj Tarun, Heebah Patel",Love,2015,Love
Cheekati Rajyam,Rajesh,"Kamal Haasan, Trisha, Prakash Raj",Thriller,2015,Thriller
Size Zero,Prakash,"Arya, Anushka, Sonal Chauhan",Love,2015,Love
Thanu Nenu,Ram Mohan,"Santosh, Avika Gor",Love,2015,Love
Veediki Dookudekkuva,SatyaNarayana,"Srikanth, Kamna Jethmalani",love & action,2015,love & action
Sankarabharanam,Uday,"Nikhil, Nanditha",Crime comedy,2015,Crime comedy
Bengal Tiger,Sampath Nandi,"Ravi Teja, Tamannaah Bhatia, Boman Irani, Raashi Khanna",Action & love,2015,Action & love
Hitudu,Viplav,"Jagapathi Babu, Meera Nandan",Drama,2015,Drama
Anaganaga Oka Chitram,J. Prabhakar Reddy,"Shiva, Meghashree",Romance,2015,Romance
Kaki: The Sound of Warning,Manon M,"Ashok, Meghashree, Sangeetha Bhat, Kiran Pattikonda",Horror,2015,Horror
Loafer,Puri Jagannadh,"Varun Tej, Disha Patani",Action & Romance,2015,Action & Romance
Soukhyam,AS Ravi Kumar Chowdhary,"Gopichand, Regina Cassandra, Mukesh Rishi, Pradeep Rawat",Action & Romance,2015,Action & Romance
Bhale Manchi Roju,Sriram Adittya. T,"Sudheer Babu, Wamiqa Gabbi, Dhanya Balakrishna, Sai Kumar",Romance action,2015,Romance action
Mama Manchu Alludu Kanchu,Sriniwass Reddy,"Mohan Babu, Allari Naresh, Varun Sandesh, Poorna, Meena, Ramya Krishna",Comedy,2015,Comedy
Jathakalisey,Rakesh Sashii,"Ashwin Babu, Tejaswi Madivada, Snigdha, Shakalaka Shankar, Dhanaraj, Satyadev",Romantic Comedy,2015,Romantic Comedy
Title,unknown,Cast,unknown,2015,unknown
I,unknown,"Vikram, Amy Jackson",unknown,2015,unknown
Pandem Kollu,unknown,Dhanush,unknown,2015,unknown
Maga Magaraju,unknown,"Vishal, Hansika",unknown,2015,unknown
Pisachi,unknown,"Naga, Prayaga",unknown,2015,unknown
Chirunavvulu Chirujallu,unknown,"Jiiva, Trisha",unknown,2015,unknown
Dr. Saleem,unknown,Vijay Antony,unknown,2015,unknown
OK Bangaram,unknown,"Dulquer Salmaan, Nithya Menen",unknown,2015,unknown
Ganga,unknown,Raghava Lawrence,unknown,2015,unknown
Yentha Vaadu Gaani,unknown,"Ajith Kumar, Trisha, Anushka",unknown,2015,unknown
Pandavulo Okkadu,unknown,"Vaibhav, Sonam Bajwa, Karunakaran, VTV Ganesh",unknown,2015,unknown
Challenge,unknown,"Jai, Andrea Jeremiah",unknown,2015,unknown
Mayuri,unknown,Nayanthara,unknown,2015,unknown
Puli,unknown,"Vijay, Sudeep, Sridevi",unknown,2015,unknown
The Eyes,unknown,Meera Jasmine,unknown,2015,unknown
Trisha Leda Nayanthara,unknown,G. V. Prakash Kumar,unknown,2015,unknown
Nava Manmathudu,unknown,Anirudh Ravichander,unknown,2015,unknown
Chitram Bhalare Vichitram,Bhanu Prakash Balusu,"Chandini Tamilarasan, Sowmya, Subhasree, Jeeva, Surya, Venugopal Rao, Prabhas Srinu, Allari Subhasini",Horror comedy,2016,Horror comedy
Abbayitho Ammayi,Ramesh Varma,"Naga Shourya, Palak Lalwani, Rao Ramesh, Brahmanandam, Mohan",Romance,2016,Romance
Nenu Sailaja,Kishore Tirumala,"Ram Pothineni, Keerthy Suresh, Sathyaraj, Pradeep Rawat, Rohini",Romance,2016,Romance
Nannaku Prematho,Sukumar,"Jr NTR, Rakul Preet, Rajendra Prasad, Jagapati Babu","Thriller, Drama",2016,"Thriller, Drama"
Express Raja,Merlapaka Gandhi,"Sharwanand, Surabhi, Brahmaji, Harish Uthaman",Romance,2016,Romance
Dictator,Sriwass,"Nandamuri Balakrishna, Anjali, Sonal Chauhan",Action - romance,2016,Action - romance
Soggade Chinni Nayana,Kalyan Krishna,"Nagarjuna, Ramya Krishnan, Lavanya Tripathi, Nassar, Sampath Raj, Brahmanandam",Supernatural Drama,2016,Supernatural Drama
Lacchimdeviki O Lekkundi,Jagadish Talasila,"Lavanya Tripathi, Naveen Chandra",Comedy-Thriller,2016,Comedy-Thriller
Seethamma Andalu Ramayya Sitralu,Gavireddy Srinivas Reddy,"Raj Tarun, Arthana, Aadarsh, Raja Ravindra",Romance,2016,Romance
Lajja,Narasimha Nandi,"Madhumitha, Varun, Shiva",Drama,2016,Drama
Speedunnodu,Bhimaneni Srinivasa Rao,"Bellamkonda Sreenivas, Sonarika Bhadoria",Drama,2016,Drama
Vennello Hai Hai,Vamsy,"Ajmal, Nikitha Narayan",Drama,2016,Drama
Krishna Gaadi Veera Prema Gaadha,Hanu Raghavapudi,"Nani, Mehreen Pirzada, Sampath Raj, Murali Sharma, Harish Uthaman",Romance,2016,Romance
Garam,Madan,"Aadi, Adah Sharma, Brahmanandam",Love,2016,Love
Krishnashtami,Vasu Varma,"Sunil, Nikki Galrani, Dimple Chopade",Family Drama,2016,Family Drama
Malupu,Sathya Prabhas Pinisetty,"Aadhi, Nikki Galrani, Mithun Chakraborty, Richa Pallod, Pasupathy",Action,2016,Action
Kshanam,Ravikanth,"Adivi Sesh, Adah Sharma, Anasuya",Mystery-Thriller,2016,Mystery-Thriller
Eluka Majaka,Relangi Narasimha Rao,"Vennela Kishore, Brahmanandam, Pavani",Comedy,2016,Comedy
Padesave,Chuniya,"Karthik Raju, Nithya Shetty, Sam",Romance,2016,Romance
Terror,Sathish Kasetty,"Srikanth, Nikhita Thukral, Prudhvi, Nassar",Action,2016,Action
Veeri Veeri Gu,M V Sagar,"Rudra, Venne, Raghu Babu",Horror,2016,Horror
Guntur Talkies,Praveen Sattaru,"Siddu Jonnalagadda, Rashmi Gautham, Shraddha Das",Black comedy / Erotic,2016,Black comedy / Erotic
Kalyana Vaibhogame,Nandini Reddy,"Naga Shourya, Malavika Nair, Raasi",love,2016,love
Shourya,K. Dasaradh,"Manoj Manchu, Regina Cassandra, Prakash Raj",Action-Love,2016,Action-Love
Tuntari,Kumar Nagendra,"Nara Rohit, Latha Hegde, Kabir Duhan Singh",Comedy romance,2016,Comedy romance
Tulasi Dalam,R. P. Patnaik,"Nischal, Vandana Gupta, R. P. Patnaik",Horror,2016,Horror
O Sthree Repu Raa,T. Ashok Kumar Reddy,"Ashish Gandhi, Diksha Panth, Shruthi Mol",Horror,2016,Horror
Nenu Maa College,S. S. Dhakar,"Manoj Nandan, Sisha, Srihari",Comedy romance,2016,Comedy romance
Drishya Kavyam,Bella Ramakrishna Reddy,"Ram Karthik, Kashmira Kulkarni",Romance,2016,Romance
Seesa,Mohamad Issack,"Sivaji, Chaswa, Namratha",Horror,2016,Horror
Dandakaranyam,R. Narayana Murthy,"R. Narayana Murthy, Gaddar",Drama,2016,Drama
Romance With Finance,Rajju Kumpatla,"Merina Abraham, Satish Babu",Romance,2016,Romance
Run,Anil Kanneganti,"Sundeep Kishan, Anisha Ambrose, Bobby Simha",Thriller,2016,Thriller
Oopiri,Vamsi Paidipally,"Nagarjuna, Karthi, Tamannaah",Comedy-drama,2016,Comedy-drama
Mohabbat Mein,Mahesh Surya,"Karthik, Hamida",Romance,2016,Romance
Ammayi Aaruguru,G. Muraliprasad,"Ramachandra, Aashalatha, Ravi",Horror,2016,Horror
Meera,Santhosh Eubulus,"Aditya Anand, Ishika Singh",Horror,2016,Horror
7 To 4,Vijay Sekhar Sankranth,"Anand Bachu, Raj Bala, Radhika, Loukya",Thriller,2016,Thriller
Attack,Ram Gopal Varma,"Manchu Manoj, Surabhi, Jagapati Babu, Prakash Raj, Abhimanyu Singh, Poonam Kaur",Action,2016,Action
Savitri,Pavan Sadineni,"Nara Rohit, Nanditha Raj",Drama,2016,Drama
Sardaar Gabbar Singh,K. S. Ravindra,"Pawan Kalyan, Kajal Aggarwal, Sharad Kelkar",Action,2016,Action
Eedo Rakam Aado Rakam,G. Nageswara Reddy,"Manchu Vishnu, Raj Tarun, Hebah Patel, Sonarika Bhadoria",Romance,2016,Romance
Sarrainodu,Boyapati Srinu,"Allu Arjun, Srikanth, Aadhi Pinisetty, Rakul Preet Singh, Catherine Tresa, Pradeep Rawat, Sai Kumar, Jayaprakash, Brahmanandam",Action/romance,2016,Action/romance
Raja Cheyyi Vesthe,Pradeep,"Nara Rohit, Isha Talwar, Taraka Ratna",Action/Drama,2016,Action/Drama
Supreme,Anil Ravipudi,"Sai Dharam Tej, Raashi Khanna, Ravi Kishan, Kabir Duhan Singh, Rajendra Prasad",Action,2016,Action
Brahmotsavam,Srikanth Addala,"Mahesh Babu, Kajal Aggarwal, Samantha Ruth Prabhu, Pranitha Subhash",Family Drama,2016,Family Drama
A Aa,Trivikram Srinivas,"Nithiin, Samantha, Naresh, Srinivas Avasarala",Romance / Drama,2016,Romance / Drama
Okka Ammayi Thappa,Rajasimha Tadinada,"Sundeep Kishan, Nithya Menen, Ravi Kishan, Ali, Prudhviraj",Romantic thriller,2016,Romantic thriller
Parvathipuram,M.A. Chowdary,"Madan, Srushti Dange, Tapashree, Kushi Sharma, Leena David",Horror,2016,Horror
Right Right,J. B. Murali krishna,"Sumanth Ashwin, Pooja Jhaveri, Pavani Gangireddy, Nassar",Comedy drama,2016,Comedy drama
Gentleman,Mohan Krishna Indraganti,"Nani, Niveda Thomas, Surabhi, Srinivas Avasarala, Tanikella Bharani, Vennela Kishore",Romance,2016,Romance
Premikudu,Kala Sundeep,"Maanas N, Sanam Shetty, Shakalaka Shankar, Paruchuri Venkateswara Rao, Bhanu Chander",Love Crime,2016,Love Crime
Meeku Meere Maaku Meme,Hussain Sha Kiran,"Tarun Shetty, Avantika Mishra, Jenny Honey, Kireeti Damaraju",Romantic Comedy,2016,Romantic Comedy
Oka Manasu,Rama Raju Gottimukkala,"Naga Shourya, Niharika Konidela, Rao Ramesh, Srinivas Avasarala",Romance,2016,Romance
Kundanapu Bomma,Mullapudi Vara,"Chandini Chowdary, Sudhakar Komakula, Sudheer Varma, Aalapati Lakshmi",Drama,2016,Drama
Rajadhi Raja,Cheran,"Sharwanand, Nithya Menen, Prakash Raj, Santhanam",Rom-com,2016,Rom-com
Arddhanaari,Bhanushanker Chowdary,"Arjun Yajath, Mouryaani",Action / Drama,2016,Action / Drama
Rojulu Marayi,Murali Krishna Mudidani,"Chethan, Parwatheesham, Kruthika Jayakumar, Tejaswini, Raja Ravindra",Romance,2016,Romance
Antham,GSSP Kalyan,"Rashmi Gautam, Charandeep",Thriller,2016,Thriller
Iddaram,Sudhakar Vinukonda,"Sanjeev, Sai Krupa",Romantic thriller,2016,Romantic thriller
Selfie Raja,G. Eshwar Reddy,"Allari Naresh, Sakshi Chaudhary, Kamna Jethmalani, Saptagiri",Comedy,2016,Comedy
Nayaki,Goverdhan Reddy,"Nara Rohit, Trisha, Ganesh Venkatraman",Horror,2016,Horror
Pelli Choopulu,Tharun Bhascker Dhaassyam,"Vijay Deverakonda, Ritu Varma",Romantic comedy,2016,Romantic comedy
Jakkanna,Vamshi Krishna Akella,"Sunil, Mannara Chopra, Kabir Duhan Singh, Posani Krishna Murali",Comedy,2016,Comedy
Manamantha,Chandra Sekhar Yeleti,"Mohanlal, Gouthami, Viswant Duddumpudi, Anisha Ambrose, S. P. Balasubrahmanyam",Drama,2016,Drama
Srirastu Subhamastu,Parasuram,"Allu Sirish, Lavanya Tripathi, Prakash Raj, Sumalatha, Rao Ramesh, Sumithra",Romance,2016,Romance
Babu Bangaram,Maruthi Dasari,"Daggubati Venkatesh, Nayanthara, Sampath Raj, Posani Krishna Murali",Action,2016,Action
Bommala Ramaram,Nishanth Pudhari,"Soori, Roopa Reddy, Priyadarshi Pullikonda, Thiruveer",Crime thriller,2016,Crime thriller
Thikka,Sunil Reddy,"Sai Dharam Tej, Mannara Chopra, Rajendra Prasad (actor)",Action Comedy,2016,Action Comedy
Aatadukundam Raa,G. Nageswara Reddy,"Sushanth, Sonam Bajwa",Romance,2016,Romance
Chuttalabbayi,Veerabhadram Chowdary,"Aadi, Namitha Pramod",Action Comedy,2016,Action Comedy
Banthi Poola Janaki,Nellutla Praveen Chander,"Dhanraj, Diksha Panth, Sudheer, Chandra",Comedy Thriller,2016,Comedy Thriller
Avasaraniko Abaddam,Suresh KV,"Lokesh, Rajesh, Shashank, Geethanjali",Thriller,2016,Thriller
Janatha Garage,Koratala Siva,"Mohanlal, NTR Jr., Nithya Menen, Samantha Ruth Prabhu",Action,2016,Action
Jyo Achyutananda,Srinivas Avasarala,"Nara Rohit, Naga Shourya, Regina Cassandra",Romantic Comedy,2016,Romantic Comedy
Nirmala Convent,G.Naga Koteshwar Rao,"Roshan Meka, Shriya Sharma, Akkineni Nagarjuna",Romantic Comedy,2016,Romantic Comedy
Siddhartha,K V Dayanand Reddy,"Sagar, Sakshi Chaudhary, Kota Srinivasa Rao",Action Thriller,2016,Action Thriller
Majnu,Virinchi Varma,"Nani, Anu Emmanuel",Romantic Drama,2016,Romantic Drama
Hyper,Santosh Srinivas,"Ram Pothineni, Raashi Khanna, Sathyaraj, Rao Ramesh",Action Comedy,2016,Action Comedy
