Title,Director,Cast,Genre,Year,new_Genre
Kala Wagh a.k.a. Black Tiger,Nagendra Majumdar,"Mohini, Malti, Madhav Kale, Master Chonkar, Gohar Karnataki, Navinchandra, Nurjahan, Amritlal Nagar, Bhim",Costume,1934,Costume
Kanya Vikraya a.k.a. Lobhi Baap,Mohammed Hussain,"Patience Cooper, Mohammed Hussain, Miss Rose, Master Mohan, Angurbala, Sharifa, Surajram",Social,1934,Social
Kashmeera,Nandlal Jaswantal,"E. Billimoria, Madhuri, Raja Sandow, Shanta Kumari, Keki Adjania, Dixit, Ghory, Rewashankar,",Social,1934,Social
Khak Ka Putla,G. R. Sethi,"Gulab, Alaknanda, Mohammed Hussain, Sunder Rao, Hirabai, Zahiruddin, Bhai Desa, Haridas",Costume,1934,Costume
Kismet Ka Shikar,Mohammed Hussain,"Patience Cooper, Mohammed Hussain, Miss Rose, Master Mohan, Angurbala, Pramod Kumar, Sharifa, Surajram, Lakshmi, Violet Cooper, Manilal",Social,1934,Social
Kismet Ki Kasauti,Pesi Karani,"Khalil, K. C. Dey, Miss Iqbal, Nand Kishore, Athar, Reggie Benson, Padmavati Shaligram, Bachcha, Noorjahan",Costume Drama,1934,Costume Drama
Krishna Arjun Yudh,"Vishram Bedekar, Chintamanrao Kolhatkar, Vamanrao Bhatt","Dinanath, Nalini Nagpurkar, Damuanna Malvankar, Nirmala Devi, Sushila Devi, B Gokhale, S Bhosle, G Mohite",Religious,1934,Religious
Magic Flute a.k.a. Khwabe Hasti,Homi Master,"D. Billimoria, Gohar Mamajiwala, Sulochana (Ruby Myers), Chanda, Rustom Irani, Hadi, W. M. Khan, Ghory, B. Sansare",Fantasy,1934,Fantasy
Manjari,M. Gidwani,"Ghulam Rasool, Mushtari, G. Tembe, Syed Ahmed, Master Andaz",Social,1934,Social
Mast Fakir,D. N. Madhok,"Shiraz, Sushila, Ebrahim, Miss Moti, Meher-Ul-Nissa, Hanumant Rao, Sardar Mansur, Bimla, Gulshan",Social,1934,Social
Matsya Gandha,Dakubhai Mehta,"Inamdar, Shahzadi, Madhav Kale, Malti, Maruti Rao, Baburao Savare, Tara Devi",Mythology,1934,Mythology
Mazdoor a.k.a. The Mill,M. D. Bhavnani,"P. Jairaj, Bibbo, Navin Yagnik, Ameena, Tarabai, Khalil, S. L. Puri, Bhudo Advani, Nayampally, Abu Bakar",Social,1934,Social
Mera Iman,N. Majumdar,"Gohar Karnataki, Athavale, Amirjan, Madhav Kale, Madhukar Gupte",Costume,1934,Costume
Mumtaz Begum,Akhtar Nawaz,"Gul Hamid, Mazhar Khan, Akhtari Bai, Anwaribai, Bachchu, Athar, A. R. Pahelwan",Historical,1934,Historical
Nachwali,Ramnik Desai,"Yakub, Swaroop Rani, Jaddanbai, Rafiq Ghaznavi, Kayam Ali, Pesi Patel, Misra, Mehboob Khan",Social,1934,Social
Nagan,Jyotish Bandyopadhyay,"Nimbalkar, Radha, Ghulam Rasool Anwari, Chandu",Fantasy,1934,Fantasy
Nai Duniya,Balwant Bhatt,"Rajkumari, Kashinath, Panna, Umakant, Lallubhai, Dulari",Social,1934,Social
Nanand Bhojai,Nanubhai Vakil,"Zubeida, Yusuf, Bhai Desa, Ameena, Ratilal, Gulab, Laxmi, Pawar, Shahzadi, Dinkar",Social,1934,Social
Nand Ke Lala,Nanubhai Vakil,"Zubeida, Shahu Modak, Dinkar, Gulab",Devotional,1934,Devotional
Nav Bharat,Chunilal Parekh,"Navinchandra, Shivrani Ghosh, Qamar, Bachchu, Alaknanda",Action,1934,Action
Neki Ka Taj,N. G. Devare,"Ebrahim, Fatma Begum, Allavally, Prof. Lele, Noorjahan",Costume,1934,Costume
Night Bird a.k.a. Raat Ka Raja,Dhirendranath Gangopadhyay,"Gul Hamid, Indubala, Mazhar Khan, Nazir, Bhumen Roy, Anwaribai",Social,1934,Social
Noor Mahal,Moti B. Gidwani,"Shankar Rao, Miss Iqbal, Misra, Ratilal, Yakbal, Dulari, Z. Khan, Azurie, Harbanslal Kohli",Costume,1934,Costume
Noor-E-Islam,Mubarak,"Roshanara Begum, Mubarak, Swarup Rani",Costume,1934,Costume
Sair-E-Paristan,M. D. Bhavnani,"Bibbo, Master Nissar, P. Jairaj, Ameena, Bhudo Advani, Khalil, Parashar, W. M. Khan, Nayampally, Tarabai",Fantasy,1934,Fantasy
Sakhi Lutera,S. Kerawala,"Jehanara Kajjan, Patience Cooper, Yusuf Effendi, C. Panthaki, S. Kerawala, A. R. Kabul, Fakhruddin, Mustafa",Costume Action,1934,Costume Action
Samaj Ki Bhool,Homi Master,"Inayat, Abdul Qadir, Dulari, Lalita Pawar, Rafiq Ghaznavi, Jamshedji, Khansaheb",Social,1934,Social
SantTulsidas,N. G. Devare,"Fatma Begum, G. N. Joshi, Shanta Kumari, Raja Babu, Usha, Allavally, Madhav, Jamna, Dattaraya, Jijibhai",Biopic Devotional,1934,Biopic Devotional
Sati Anjani,Kanjibhai Rathod,"Kamla, Panna, S. Baburao, Miss Gulzar, Mehboob Khan, Asooji, Anees Khatoon, B. Sansare",Devotional,1934,Devotional
Saubhagya Laxmi,V. M. Vyas,"Sultana, Majid, Kamlabai, Rajkumari, Master Chonkar, Ata Mohamed",Social,1934,Social
Seeta,Debaki Bose,"Gul Hamid, Prithviraj Kapoor, Durga Khote, Trilok Kapoor, Indubala, Mazhar Khan, Govindrao Tembe, K. C. Dey, Radhabai, Dhiraj Bhattacharya, Mukhtar Begum, Hiralal",Religious,1934,Religious
Seva Sadan,Nanubhai Vakil,"Shahu Modak, Zubeida, Pawar, Jaddanbai, Fatma Begum, Joshi, Shirin, Gulab, Dinkar",Social,1934,Social
Shah-E-Iran,G. R. Sethi,"Meera Devi, Maruti Rao, Chhapekar, Inamdar, Pathare, Noor Mohammedd, Kulkarni, Vijaya",Costume,1934,Costume
Shehar Ka Jadoo,K. P. Ghosh,"Motilal, Kumar, Sabita Devi, Sitara Devi, Tarabai, Miss Gulzar, K. C. Dey, Kamlabai, Pande",Social,1934,Social
Shahi Lakkadhara,"Chunilal Parekh, T. N. Joshi","Maruti Rao, Tara, Zohrajan, Azmat, Lovji Lavangia, Baburao, Kashinath",Costume,1934,Costume
Sinhasan,Gajanan Jagirdar,"Shanta Kumari, A. Majumdar, Indumati, Nandu Khote, Bimla Kumari, Raja Babu, Vasudev, Surve, Anand",Costume,1934,Costume
Sitamgar,Jayant Desai,"E. Billimoria, Madhuri, Ishwarlal, Shanta Charlie, Dixit, Ghory, Khatoon, Ram Apte, Bhupatrai, Keki Adjania, Tarabai",Costume,1934,Costume
Tara Sundari,Chandulal Shah,"E. Billimoria, Gohar Mamajiwala, Ishwarlal, Kamla, Keki Adjania, Bhupatrai, Thatte, Ghory, Bhagwandas",Costume,1934,Costume
Thief of Iraq,"Kanjibhai Rathod, Asooji","Navinchandra, Zohrajan, Hirabai, Tarabai, S. Nazir, Zahiruddin, Fakir Mohammed",Action,1934,Action
Toofan Mail,Jayant Desai,"E. Billimoria, Madhuri, Ishwarlal, Rampyari, Charlie, Keki Adjania, Dixit, Ghory, Khatoon, Bhupatrai, Azurie, Ram Apte, Kesari, Rewashankar",Action,1934,Action
Toofani Taruni,Chandulal Shah,"E. Billimoria, Gohar Mamajiwala, Ishwarlal, Rampyari, Charlie, Keki Adjania, Dixit, Ghory, Khatoon, Bhupatrai, Azurie, Ram Apte, Kesari, Rewashankar, Shanta",Action,1934,Action
Vaman Avtar,JBH Wadia,"Firoze Dastur, Jamuna, Jal Khambatta, Nurjehan, Master Mohammed, Jaidev",Mythology,1934,Mythology
Vasavdatta,P. Y. Altekar,"P. Jairaj, Bibbo, Padmavati Shaligram, Tarabai, B. Sohani, Bhudo Advani, W. M. Khan, Nayampally, Parashar, Shahzadi",Historical Drama,1934,Historical Drama
Veer Babruvahan,Jayant Desai,"E. Billimoria, Madhuri, Ishwarlal, Rampyari, Khatoon, Dixit, Ghory, Keki Adjania, Bhagwandas, Shanta, Tarabai",Mythology,1934,Mythology
Veer Bharat,Homi Wadia,"Boman Shroff, Gulshan, Sayani Atish, Jaidev Minoo Cooper, Manchi Thuthi, Master Mohammed, Nurjahan, S. Nazir",Costume Action,1934,Costume Action
Veer Pujan,G. R. Sethi,"Navinchandra, Mehtab, Trikamlal, Bachchu, Alaknanda, Shivrani Ghosh, Haridas",Costume,1934,Costume
Veerangana Panna,H. S. Mehta,"Gulab, Umakant, Baburao Apte, Pushpa, Amritlal Nagar, Bhim, Shivrani Ghosh",Devotional,1934,Devotional
Vehmi Duniya,Anant Desai,"Shirin, B. Sohani, Rambai Rao, Vatsala Joshi",Social,1934,Social
Vishu Bhakti,G. R. Sethi,"Shyama Zutshi, Maruti Rao, Madhav Kale, Bachchu, Amirbai Karnataki",Devotional,1934,Devotional
Watan Parasta,D. N. Madhok,"Roshanara Begum, Miss Moti, Rajkumari, Sardar Mansur, Hanumant Rao, Esmail, Dar Kashmiri (Jeevan), Prof. Ramanand Sharma",Costume,1934,Costume
Bahadur Beti,A. R. Kabuli,"Shakuntala, Ashraf Khan, Kamlabai, Laxmi, A. R. Kabuli, Master Chonkar",Action,1935,Action
Bahare Sulemani,J. P. Advani,"Zebunisa, Master Nissar, Gulab, Prabha Shankar, Bibijan, Jani Babu",Costume,1935,Costume
Bahen Ka Prem,J. K. Nanda,"Padma Devi, Rafiqe Ghaznavi, Zohrabai, Lakshmi Narayan, Sultana, Sadiq, Azurie",Social,1935,Social
Bal Hatya,Ram Daryani,"Shanta Kumari, Benjamin, Yasmin, Dadabhai Sarkari, Firoze Dastur, Gope",Costume Action,1935,Costume Action
Balidan,Prafulla Roy,"Ahindra Choudhury, Indubala, Dadabhai Sarkari, Lila, Devbala, R. P. Kapoor",Social,1935,Social
Bambai Ki Sethani,Rasik Bhatt,"Rajkumari, Shirin, Gulab, Jayant, Lallubhai Nayak, Umakant, Ismail",Social,1935,Social
Barrister's Wife,Chandulal Shah,"Gohar Mamajiwala, E. Billimoria, Ishwarlal, Bhupatrai, Shanta, Khatoon, Keki Adjania, Charlie, Dixit, Ram Apte, Raja Sandow",Social Drama,1935,Social Drama
Bharat Ki Beti,Premankur Atorthy,"Rattan Bai, Gul Hamid, Yasmin, Kamlabai, Amirbai Karnataki, Sarojini, Hari Shivdasani",Social,1935,Social
Bhikharan,Premankur Atorthy,"Rattan Bai, Master Vinayak, Pramila, Firoza begum, Raja Pandit, I. A. Hafisji, Gundopant Walavalkar, Pawar",Social,1935,Social
Bhool Ka Bhog a.k.a. Irony Of Fate,T. G. Lalwani,"Padmavati Shaligram, Nandu Khote, Hamida Banu, P. R. Joshi, Ranibala, Wamanrao, G. Anant, Mehar Sultana",Social,1935,Social
Bidrohi,Dhirendranath Ganguly,"Gul Hamid, Mazhar Khan, Indubala, Sultana, Lalit Mitra, Anupam Ghatak, Purnima Devi, Jyotsana Gupta, Ahindra Chowdhary, S. D. Burman",Social Drama,1935,Social Drama
Birbal Ke Beti,Nanubhai Vakil,"Zubeida, Mansoor, Gulab, Hadi, Yusuf, Dinkar, Bhai Desa",Social,1935,Social
Bombay Mail,R. P. Bhatt,"Rajkumari, Jayant, Lallubhai Nayak, Panna, Raja Babu, Umakant, S. Nazir, Ismail",Action,1935,Action
Bombshell,"Dinkar Rao, Ishwarlal","Khursheed, Yashwant Dave, Ishwarlal, Mohammed Hadi, Laxmi, Joshi",Action,1935,Action
Chandrasena,V. Shantaram,"Nalini Tarkhud, Sureshbabu Mane, Buwa Sahib, Rajni, Shanta",Devotional,1935,Devotional
Chin Ka Sahukar,Chunilal Parekh,"Yashwant Dave, Kamla, Dalpat, Bachcha, Dhulia",Costume,1935,Costume
Chirag-E-Husn,G. K. Mehta,"Khursheed, Bhai Desa, Mumtaz, Gulab, G. N. Joshi",Action,1935,Action
College Girl,Jayant Desai,"Madhuri, Ishwarlal Keki Adjania, Sheela Devi, Shanta, Raja Sandow, Khatoon, Ghory, Dixit, Charlie, Ram Apte",Social,1935,Social
Daku Ka Ladka,Charu Roy,"Radharani, Indubala, Kamla Devi, Mira Dutta, Anwaribai, R. P. Kapoor, Master Gama, Raziuddin",Costume,1935,Costume
Dard-E-Ulfat,Dhirubhai Desai,"Heera Kumari, Leela, Miss Iqbal, Madhukar Gupte, Ata Mohammed, Aarif Khan, Ram T. Hira",Action,1935,Action
Delhi Express,Madan Rai Vakil,"Mohan, Sardar Akhtar, Gulam Farid, Zohrabai, S. L. Bhalla, H. R. Bhalla",Action,1935,Action
Delhi Ka Thug,Dhirubhai Desai,"Ansuya, Ashiq Hussain, Nazir, Fazlu, Himmatlal, Samson, Anwaribai",Action,1935,Action
Desh Dasi,Chandulal Shah,"Gohar Mamajiwala, E. Billimoria, Ishwarlal, Shanta, Ram Apte, Charlie, Ghory, Dixit, Khatoon, Raja Sandow, Baby Bhanumathi",Social,1935,Social
Desh Deepak,JBH Wadia,"Fearless Nadia, John Cawas, Sardar Mansur, Husn Bano, Boman Shroff, Sharifa, Gulshan, Sayani Atish, Jaidev, Master Mohammed, Bismillah, S. L. Puri, Iqbal",Action,1935,Action
Devdas,P.C. Barua,"K. L. Saigal, Jumuna, Pahari Sanyal, Rajkumari, K. C. Dey, Nemo, Sitara",Romantic drama,1935,Romantic drama
Dharmatma,V. Shantaram,"Bal Gandharva, Ratnaprabha, Chandra Mohan, Vasanti, Chhotu, Vasant Desai, Keshav Narayan Kale, Buwa Saheb",Biopic Drama,1935,Biopic Drama
Dhoop Chhaon,Nitin Bose,"Pahari Sanyal, Uma Shashi, Sardar Akhtar, Bikram Kapoor, K. C. Dey, Kidar Sharma, Trilok Kapoor, Shyam Laha, Devbala, Indu Mukherji, Nawab",Social Drama,1935,Social Drama
Dhuwandhar,Sukumar Chatterjee,"Leela Chitnis, Vishnu Dayal Bhargava, Warerkar, Yashwant Dave, S. N. Bannerjee, Nana Palsikar, Gaya Prasad, Mira Devi, Vasant Thengdi, Shivrani Ghosh, Kantilal",Social,1935,Social
Dil Ki Pyas,"Sorab Kerawala, J. J. Madan","Mukhtar Begum, Bal Gandharva, S. Kerawala, Patience Cooper, Jahanara Kajjan, Fida Hussain, Surajram, Gama",Social,1935,Social
Diljani,Charu Roy,"Leela, Kamla, Fida Hussain, Gama, Devbal, Sheela",Costume,1935,Costume
Divine Sacrifice a.k.a. Keemti Qurbani,B. N. Rao,"Rose, Ghulam Hussain, Rajkumari, Mustafa Hussain, Amir Ali, Gama, Bashirjan, Agha Jan Kashmiri, Sheela, Pahelwan, Abbas",Action,1935,Action
Do Ghadi Ki Mauj,Homi Master,"D. Billimoria, Sulochana (Ruby Myers), Jamshedji, Jilloobai, Syed Ahmed, Lalita, Ghulam Rasool, Gani, Baby Mayuri",Social,1935,Social
Dr. Madhurika a.k.a. Modern Wife,Sarvottam Badami,"Motilal, Sabita Devi, Padma Shaligram, Bhudo Advani, Pande, Baby Indira, Pesi Patel, Gulzar",Social Family Drama,1935,Social Family Drama
Farebi Duniya,J. P. Advani,"Zebunissa, Sardar Akhtar, Navin Yagnik, Mohini, Bhawanilal, Ganpat Bakre, Bibijan",Social,1935,Social
Fashionable India,Mohan Sinha,"Pushpa, Jeevan, Sushila, Badri Prasad, Shyam Sunder, Wadilal, Dhanjit Shah, Gulab, R. D. Shukla, Fakir Mohammed, B. L. Ganju",Social,1935,Social
Gaibi Gola,Vithaldas Panchotia,"Khalil, Sheela Devi, Vithaldas, Baby Noor Jehan",Fantasy,1935,Fantasy
Ghar Jamai,Homi Master,"Heera, Ghulam Rasool, Ali Miya, Jumuna, Syed Ali, Jamshedji, Amoo, Baby Noor Jehan",Social Comedy,1935,Social Comedy
Gulshan-E-Alam,Nanubhai Vakil,"Zubeida, Sardar Mansur, Shahzadi, Yusuf Effendi, Bhai Desa, Dinkar",Costume,1935,Costume
Himmat-E-Marda a.k.a. Lord Of The Jungle,G. P. Pawar,"Lalita Pawar, Bhagwan, Chandra Rao, Kadam, Shyam Rao, G. P. Pawar",Action,1935,Action
Hind Kesari,Homi Wadia,"Husn Bano, Sardar Mansur, Dilawar, Gulshan, Jal Khambata, E. Tarapoe",Action,1935,Action
Hunterwali a.k.a. The Lady With The Whip,Homi Wadia,"Fearless Nadia, John Cawas, Boman Shroff, Sharifa, Gulshan, Sayani Atish, Jaidev, Master Mohammed",Action,1935,Action
Jadui Danda a.k.a. Magic Wand,Dwarka Khosla,"Shiraz, Champa, Gulbanu, Razak, Kazi, Pandit, Dalpatram, Adam Sandow, Bibijan",Fantasy,1935,Fantasy
Jahanara,F. R. Irani,"Jahanara Kajjan, Yusuf Effendi, Violet Cooper, Sheela, Rajkumari, Pirjan, Jagdish Sethi, Mustafa, Pearl",Social,1935,Social
Jane Alam a.k.a. Jan-E-Alam Anjumanara,M. R. Kapoor,"Master Vithal, Putlinai, Athavale, Miss Pokhraj, P. Varne, Azurie, Nurjahan",Historical,1935,Historical
Jawani Ka Nasha,F. R. Irani,"Patience Cooper, Khalil, Akhtaribai Faizabadi (Begum Akhtar), Qaiser, Agha Jani",Social,1935,Social
Jawani Ki Hawa,Franz Osten,"Devika Rani, Najmul Hussain, Chandraprabha, J. S. Kasshyap, P. F. Pithawal, Kamta Prasad, Bhaskar Dev, Talpade, Azurie, Sunita Devi, Solanki, Khosla, Mukherjee, Masiha",Romantic crime thriller,1935,Romantic crime thriller
Jeewan Natak a.k.a. Life Is A Stage,Debaki Bose,"Durga Khote, Ram Piari, Alaknanda, Phelwan, Nand Kishore, Trikamlal, Nirmal Bannerjee, Gulam Jilani Sham, Shivrani",Drama,1935,Drama
Josh-e-Jawani,Dwarka Khosla,"Mohini, Dewaskar, Mohammed Ishaq, Haridas, Manohar Ghatwai",Costume,1935,Costume
Jung Bahadur,M. D. Bhavnani,"Shivrani, Nayanpalli, Fatty Prasad, Baby Nargis, S. L. Puri, Gyani",Action,1935,Action
Kala Swar,"Acharya, W. Garcher","Navinchandra, Ermiline, Ghulam Mohammed, S. Nazir, Tarabai, Yashwant Dave, Kamlabai, Usha Devi, Baby Noor Jehan, Goswami, Haridas",Costume,1935,Costume
Kalia Mardan,Dadasaheb Nimbalkar,"Leela, Indubala, Madhukar, Chitnis, Vasant, Ebrahim, Ram Badre, S. Bhosle",Devotional,1935,Devotional
Kali Waghan a.k.a. Wild Tigress,R. N. Vaidya,"Nandram, Shakuntala, Kamla, Prabha Shankar, Vijaya, Kaneez",Costume,1935,Costume
Kalkoot a.k.a. Kismet Ki Bhool,D. K. Kale,"Leela, Baburao Pendharkar, Nayampalli, Heera Kumari, Omkar Devaskar, Vatsala, Lobo, P. R. Joshi, Sushila, K. Agarwal",Social,1935,Social
Kamroo Desh Ki Kamini,A. R. Kabuli,"Sultana, Kamalabai, Ashraf Khan, Swaroop Rani, Master Chonker, Kabuli, Kaneez",Fantasy,1935,Fantasy
Karwan-E-Hayat,"Premankur Atorthy, Hemchandra Chunder","K. L. Saigal, Molina, Pahari Sanyal, Rajkumari, Rattan Bai, Shyama Zutshi, Hamid, Siddiqi, Kapoor, Rana",Costume Action Adventure,1935,Costume Action Adventure
Karwane Husn,Choudhary M. Rafi,"Nazir, Shahzadi, Ansari, Hadi, Miss Zohrajan, Qamar",Costume,1935,Costume
Keemti Aansoo,Chandulal Shah,"Gohar, E. Billimoria, Ishwarlal, Khatoon, Charubala, Ram Apte, Bhanumathi",Family Melodrama,1935,Family Melodrama
Khoon Ka Khoon a.k.a. Hamlet,Sohrab Modi,"Sohrab Modi, Naseem Banu, E. Tarapore, Ghulam Hussain, Fazal Karim, Obali Mai, Ghulam Mohiyudin, Shamshadbai, Gauhar, B. Pawar",Drama,1935,Drama
Qatil Katar,G. P. Pawar,"Lalita Pawar, Bhagwan, Munshi Jilani Shyam, Alaknanda, Bulbule",Action,1935,Action
Qatl-e-Aam,"Rele, Arolkar","Pramila, Suresh, G. R. Sandow, Gangoobai, Manjrekar, Azurie",Costume Action,1935,Costume Action
Khuni Khanjar,"K. B. Desai, R. N. Vaidya","Shiraz, Kashmira Devi, Vaidya, Champa, Malika, Bacha, Adam Sandow, Bibijan",Costume Action,1935,Costume Action
Krishna Shishtai,Mama Mane,"Vijaya Devi, Menaka, Godbole, Ved Pathak, Vasantrao Pehalwan, Vinay, Niphadkar, Jawadekar",Devotional,1935,Devotional
Kunwari Ya Vidhwa,"Pandit Sudarshan, Prafulla Roy","Indubala, Zarina, Khatoon, A. R. Kabuli, Maya Devi, Shahzadi, R. P. Kapoor, Kamla, Fida Hussain",Social,1935,Social
Laheri Jawan,Shanti Dave,"Navinchandra, Mehtab, Shivrani Ghosh, Pawar, Haribhai, Shahzadi",Costume,1935,Costume
Lal Cheetah,Dhirubhai Desai,"Ashiq Hussein, Yakub, Shahzadi, Ansuya, Mohanlal, Jagannath, Lallubhai Nayak, Fazlu, Ata Mohamed",Costume,1935,Costume
Lal Chitthi,Niranjan Bharadwaj,"Rajkumari, Alaknanda, Jayant, Ramzan Khan, Panna, Lallo Bhai,Jehangir, Tarabai, J. M. Kaul, Esmail",Social,1935,Social
Madan Manjari,Chhotubhai Desai,"Miss Zohra Jaan, Manohar Ghatwai, Raja Babu, Sunder Rao",Fantasy,1935,Fantasy
Magic Horse,"Babubhai Jani, Kanu Shukla, Raja Yagnik","Mehtab, Navinchandra, Marutirao, Alaknanda, Bachchu, Haridas, Munshi Jilani Shyam, Trikamlal",Fantasy,1935,Fantasy
Majnu,Roop K. Shorey,"Shyama Zutshi, Harold Lewis (Majnu), Mukhtiar Begum, Mattu, Khan Mastana, Sultan Beg, Hukumsingh, Majnu, Kamla",Social,1935,Social
Mard-E-Maidan,Anant Desai,"Benjamin, Gulzar, Kanta, Azurie, Napurkar, M. Tipnis,",Costume,1935,Costume
Maut Ka Toofan,Henry Dargwitch,"Zebunissa, Sultana, Goswami, Gulzar, Ghanekar, F. Bhutt, Kanta, Chande",Social,1935,Social
Mera Pyara,Ezra Mir,"Jahanara Kajjan, Jagdish Sethi, Akhtar Nawaz, Patience Cooper, Krishnakant, Rajkumari, Vimla",Social,1935,Social
Mirza Sahiban,G. R. Sethi,"Khursheed, Amir Ali, Inayat Jan, Pervez, Chhailaram, Bhai Desa, Sohanlal, Sarla",Legend Folk,1935,Legend Folk
Misar Ka Khazana,Rajhans,"Master Nissar, Sardar Akhtar, Zebunissa, Prabha Shankar, Shivrani, Sadiq, Ganpat Bakre, Jani Babu, Dulari, Balabhai",Costume,1935,Costume
Misar Ka Sitara,Minoo Katrak,"Ebrahim, Violet Cooper, Shahzadi, Munni Bai, Baby Noor Jehan, Bhim, Parveen, Kantilal, B. Mapla",Costume,1935,Costume
Miss Manorama,Faredoon Irani,"Rajkumari, Jahanara Kajjan, Khalil, Ghulam Mustafa, Agha Jani Kashmiri, Pirjan",Social,1935,Social
Mithi Nazar,Harshadrai Mehta,"Ram Pyari, Madhav Kale, Bhagwandas, Brijmala, G. P. Pathak, Sohani,",Social,1935,Social
Modern Girl,B. S. Rajhans,"Master Nissar, Zebunissa, Prabha Shankar, Swarup Rani, Balabhai, Bibijan",Social,1935,Social
Murderer,G. R. Sethi,"Gul Hamid, Patience Cooper, Indubala, Mazhar Khan, Lalita, Nirala",Social,1935,Social
Navjeevan,M. D. Bhavnani,"Khatoon, Ameena, W. M. Khan, Bhudo Advani, Munnibai, S. N. Parashar, Gyani, S. L. Puri, Abu Bakar",Social,1935,Social
Naya Zamana,Homi Master,"Ghulam Mohammed, Jumuna, Jamshedji, Ghulam Rasool, Heera, Jilloobai, Tahami Chemist, Syed Ahmed",Social,1935,Social
Neela,B. Khandekar,"Rekha, Abhyankar, Dixit, Janardhan, Mangala, Surve, Roshanara Begum",Social,1935,Social
Nigah-E-Nafrat a.k.a. Orphans Of The Storm,Master Vinayak,"Shobhana Samarth, Master Vinayak, Baburao Pendharkar, Bal Dhavale, Gundopant Walavalkar, Manohar Mainkar, Indira Wadkar",Social,1935,Social
Nirdoshi Abla,V. Ghaswala,"Kashinath, Aziz, Gulzar, Bhagwandas, Miss Iqbal, Mayuri, Gangaram",Social,1935,Social
Noor-e-Vatan,Jayant Desai,"E. Billimoria, Ishwarlal, Madhuri, Dixit, Khatoon, Charlie, Ghory, Shanta, Ram Apte, Keki Adajania",Costume,1935,Costume
Noore Yaman,JBH Wadia,"Fearless Nadia, Sardar Mansur, Boman Shroff, Husn Banu, Firoza Begum, Firoze Dastur, Jal Khambatta, Master Mohammed, Sharifa, Sayani Atish, Bismillah",Costume,1935,Costume
Payam-E-Ulfat,"A. R. Kabuli, Soni","Baburao, Krishna Kumari, Ashraf, Tara Devi, Violet Cooper, Kamla, Chonker, A. R. Kabuli",Action,1935,Action
Preet Ki Reet,Baburao Apte,"Heerabai, Kamlabai, Kanti, Madhukar, Bhim, Himmat Lal",Social,1935,Social
Prem Ki Ragini,Faredoon Irani,"Yusuf Effendi, Jahanara Kajjan, Jagdish Sethi, Surajram, Cawasji",Social,1935,Social
Prem Pujari,Rafiqe Ghaznavi,"Alaknanda, Rafiqe Ghaznavi, Miss Zohrajan, Bachchu, Esmail, Mumtaz",Social,1935,Social
Pujarini a.k.a. Dancer Of The Temple,Nandlal Jaswantlal,"D. Billimoria, Sulochana (Ruby Myers), Jamshedji, Jilloobai, Ghulam Rasool, Jamuna, Baba Vyas, Lakshmi, Syed Ahmed",Costume Drama,1935,Costume Drama
Pyar Ki Maar,A. P. Kapoor,"Gohar Karnataki, Nayampalli, Bibbo, Khatoon, Navin Yagnik, Bhudo Advani, A. P. Kapoor, Parashar, Vidya Devi, Abu Bakar",Costume,1935,Costume
Pyara Dushman,"R. G. Torney, Amir Ali","Dilip (Nazir), Menaka, Ramesh, Sundarabai, Rashid, Vasantrao Pehalwan",Action,1935,Action
Raat Ki Baat,Gunjal,"Ghulam Mohammed, Dulari, Heerabai, Jilloobai, Ghulam Rasool, Abdul, Lalita, Syed Ahmed, Baba Vyas",Costume,1935,Costume
Raat Ki Rani,Raja Sandow,"Ishwarlal, Khatoon, Shanta, Azurie, Dixit, Ghory, Indira, Charlie, Raja Sandow",Social,1935,Social
Raj Tarang,M. R. Kapoor,"Master Vithal, Ermeline, Alaknanda, Azurie, Gulzar, Varne, Putli, Salvi",Action Drama,1935,Action Drama
Raj Mukut,Govindrao Tembe,"Ameena, G. Tembe, K. Vasudev, Sundari, Vinayak Kale, Joshi",Costume,1935,Costume
Rang Bhoomi,N. G. Deware,"Jamuna, Ebrahim, Ragini, Vaidya, Begum Fatima, Mirajkar",Social,1935,Social
Rangila Nawab,N. Majumdar,"Master Vithal, Dinkar Rao, D. S. Salvi, Nurjahan, Azurie, Hanumant Rao, P. Varne",Social,1935,Social
Rashida,Ezra Mir,"Yusuf Effendi, Jahanara Kajjan, Mohammed Hussain, Jagdish Sethi, Mahajabeen, Qadir, Kamlabai, Sheela",Social,1935,Social
Ratan Manjari,J. Arasthani,"Shankar Rao Khatu, Shantaram, Samarth, Putli, Dongre, Raja Sandow, Azurie",Fantasy,1935,Fantasy
Registan Ki Rani a.k.a. Desert Queen,A. P. Kapoor,"Jal, Sitara Devi, Krishna Kumari Sr, Kamla, Soni, Khatoon, Abu Bakar, Lakshmi, Sudhir Baburao",Costume,1935,Costume
Sajiv Murti,"S, F, Hsnain","Vijay Kumar, Ashalata, Kusum, Roshanara, Bhai Chhaila, Nirmal, H. P. Sharma, S. D. K. Darpan",Social,1935,Social
Sati Sulochana,Mamasaheb Shinde,"Indubala, Godbole, S. Patil, Kalawati, Gole, Chandrika",Devotional,1935,Devotional
Sati Toral,Chunilal Parekh,"Yashwant Dave, Alaknanda, Ashalata, Bhavani Shanker, Kusum, Noorjahan, B. S. Hoogan",Devotional,1935,Devotional
