Title,Director,Cast,Genre,Year
Padipoya Nee Mayalo,RK Kampally,"Arun Gupta, Saveri Durgam, Jayavardhan",Romantic drama,2017
Seetha...Ramuni Kosam,Anil Gopi Reddy,"Sharath Sreerangam, Karunya Chowdhary, Thagubothu Ramesh, Bala",Romantic drama,2017
Tholi Parichayam,L. Radha Krishna,"Venky, Lasya, Rajeev Kanakala, Viva Harsha",Romantic drama,2017
Undha Ledha,Siva Prasad,"Ramakrishna, Ankitha",Thriller,2017
Middle Class Abbayi,Venu Sree Raam,"Nani, Sai Pallavi, Bhumika Chawla, Vijay Varma, Rajeev Kanakala, Naresh, Vennela Kishore, Priyadarshi Pullikonda",Romantic drama,2017
E Ee,Ram Ganapati Rao,"Neiraj Sham, Naira Shah, Thagubothu Ramesh, Krishna Bhagawan",Romantic comedy,2017
Hello,Vikram Kumar,"Akhil Akkineni, Kalyani Priyadarshan, Jagapati Babu, Ramya Krishnan, Ajay",Action,2017
Okka Kshanam,Vi Anand,"Allu Sirish, Surbhi, Seerat Kapoor, Srinivas Avasarala, Jayaprakash",Sci-fi thriller,2017
2 Countries,N. Shankar,"Sunil, Manisha Raj, Sanjjanaa, Naresh, Sayaji Shinde, Raja Ravindra",Romantic comedy,2017
,,,,2017
Title,unknown,Cast,unknown,2017
Passengers,unknown,"Chris Pratt, Jennifer Lawrence, Michael Sheen, Laurence Fishburne",unknown,2017
xXx: Return of Xander Cage,unknown,"Vin Diesel, Deepika Padukone, Nina Dobrev, Donnie Yen, Ruby Rose",unknown,2017
Balam,unknown,"Hritik Roshan, Yami Gautam, Ronit Roy, Rohit Roy",unknown,2017
Kung Fu Yoga,unknown,"Jackie Chan, Zhang Yixing, Sonu Sood, Disha Patani, Amyra Dastur",unknown,2017
Resident Evil: The Final Chapter,unknown,"William Levy, Ruby Rose, Milla Jovovich, Ali Larter, Shawn Roberts",unknown,2017
Yamudu 3,unknown,"Suriya, Anushka Shetty, Shruti Haasan",unknown,2017
Ezra,unknown,"Prithviraj Sukumaran, Priya Anand, Tovino Thomas",unknown,2017
Rings,unknown,"Alex Roe, Matilda Anna Ingrid Lutz, Johnny Galecki, Aimee Teegarden",unknown,2017
Yaman,unknown,"Vijay Antony, Miya, Thyagarajan",unknown,2017
Guardians The Superheroes,unknown,"Sanjar Madi, Sebastien Sisak, Anton Pampushnyy, Valeriya Shkirando, Alina Lanina",unknown,2017
Commando 2,unknown,"Vidyut Jammwal, Adah Sharma, Esha Gupta, Freddy Daruwala",unknown,2017
Logan,unknown,"Hugh Jackman, Patrick Stewart, Boyd Holbrook, Stephen Merchant",unknown,2017
16 Every Detail Counts,unknown,"Rahman, Prakash Raghavan, Kunal Kaushik",unknown,2017
Kong: Skull Island,unknown,"Tom Hiddleston, Brie Larson, Samuel L. Jackson, John Goodman",unknown,2017
Nagaram,unknown,"Sundeep Kishan, Sri, Regina Cassandra",unknown,2017
Metro,unknown,"Bobby Simha, Shirish Saravanan, Sendrayan, Nishanth",unknown,2017
Notuku Potu,unknown,"Arjun, 'Kick' Shaam, Manisha Koirala",unknown,2017
100% Break Up,unknown,"Ezhil Durai, Abhinaya, Madhumila",unknown,2017
Dora,unknown,"Nayanthara, Sulile Kumar, Harish Uthaman, Thambi Ramaiah",unknown,2017
Poorna,unknown,"Rahul Bose, Heeba Shah, Dhritiman Chatterjee",unknown,2017
Cheliyaa,unknown,"Karthi, Aditi Rao Hydari",unknown,2017
Enthavaraku Ee Prema,unknown,"Jiiva, Kajal Aggarwal, RJ Balaji",unknown,2017
Mande Suryudu,unknown,"Arya, Hansika Motwani, Ashish Vidyarthi",unknown,2017
Fast And Furious 8,unknown,"Vin Diesel, Michelle Rodriguez, Dwayne Johnson, Scott Eastwood",unknown,2017
Sivalinga,unknown,"Raghava Lawrence, Ritika Singh, Shakthi Vasudevan, Kovai Sarala",unknown,2017
Black Money,unknown,"Mohanlal, Amala Paul, Siddique, Biju Menon",unknown,2017
Pisachi 2,unknown,"Roopesh Shetty, Uday, Shipra Kavya",unknown,2017
Alien: Covenant,unknown,"Michael Fassbender, Katherine Waterston, Danny McBride, Noomi Rapace",unknown,2017
Kalpana 3,unknown,"Upendra, Priyamani, Avantika Shetty",unknown,2017
Pirates of the Caribbean: Salazar`s Revenge,unknown,"Johnny Depp, Orlando Bloom, Kaya Scodelario, Geoffrey Rush, Javier Bardem",unknown,2017
Sachin: A Billion Dreams,unknown,"Sachin Tendulkar, Arjun Tendulkar, Mahendra Singh Dhoni",unknown,2017
Baywatch,unknown,"Dwayne Johnson, Zac Efron, Priyanka Chopra, Alexandra Daddario, Kelly Rohrbach",unknown,2017
The Mummy,unknown,"Tom Cruise, Sofia Boutella, Russell Crowe, Annabelle Wallis, Jake Johnson",unknown,2017
Despicable Me 3,unknown,"Steve Carell, Kristen Wiig, Trey Parker, Miranda Cosgrove",unknown,2017
Marakathamani,unknown,"Aadhi, Nikki Galrani, Anandaraj",unknown,2017
Transformers: The Last Knight,unknown,"Mark Wahlberg, Josh Duhamel, Isabela Moner, Anthony Hopkins, Laura Haddock",unknown,2017
Prema Leela Pelli Gola,unknown,"Vishnu Vishal, Nikki Galrani, Soori",unknown,2017
Agent Bhairava,unknown,"Vijay, Keerthy Suresh, Jagapati Babu, Daniel Balaji",unknown,2017
Mom,unknown,"Sridevi, Nawazuddin Siddiqui, Akshaye Khanna, Sajal Ali",unknown,2017
Spider-Man: Homecoming,unknown,"Tom Holland, Zendaya, Robert Downey Jr., Marisa Tomei, Michael Keaton",unknown,2017
War for the Planet of the Apes,unknown,"Andy Serkis, Woody Harrelson, Amiah Miller, Judy Greer, Steve Zahn",unknown,2017
Dandupalyam 2,unknown,"Pooja Gandhi, Sanjjanaa, Makarand Deshpande, Prakash Raj, P. Ravishankar",unknown,2017
Team 5,unknown,"S. Sreesanth, Nikki Galrani, Makarand Deshpande, Pearle Maaney",unknown,2017
Vasuki,unknown,"Nayantara, Mammootty",unknown,2017
Annabelle : Creation,unknown,"Stephanie Sigman, Miranda Otto, Anthony LaPaglia, Talitha Bateman, Grace Fulton",unknown,2017
Vivekam,unknown,"Ajith Kumar, Kajal Aggarwal, Vivek Oberoi, Akshara Haasan",unknown,2017
Rathaavaram,unknown,"Sriimurali, Rachita Ram, P. Ravishankar, Sadhu Kokila",unknown,2017
It,unknown,"Bill Skarsgard, Finn Wolfhard, Sophia Lillis, Jaeden Lieberher, Jack Dylan Grazer",unknown,2017
15 September,unknown,Tamil,unknown,2017
Kingsman: The Golden Circle,unknown,"Taron Egerton, Colin Firth, Mark Strong, Julianne Moore, Halle Berry",unknown,2017
Andamaina Jeevitham,unknown,"Dulquer Salmaan, Anupama Parameswaran, Aishwarya Rajesh, Mukesh, Vinu Mohan",unknown,2017
The Foreigner,unknown,"Jackie Chan, Pierce Brosnan, Katie Leung, Simon Kunz, Liu Tao",unknown,2017
Adirindi,unknown,"Vijay, Nithya Menen, Kajal Aggarwal, Samantha Ruth Prabhu, S. J. Suryah",unknown,2017
Mr. Karthik,unknown,"Dhanush, Richa Gangopadhyay, Sunder Ramu, Ravi Prakash, Mathivanan Rajendran",unknown,2017
Geostorm,unknown,"Gerard Butler, Abbie Cornish, Ed Harris, Andy Garcia, Jim Sturgess",unknown,2017
Thor: Ragnarok,unknown,"Chris Hemsworth, Mark Ruffalo, Cate Blanchett, Tom Hiddleston, Tessa Thompson",unknown,2017
Detective,unknown,"Vishal Krishna, Anu Emmanuel, Vinay Rai, Andrea Jeremiah",unknown,2017
Khakhi,unknown,"Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat",unknown,2017
Hey Pillagada,unknown,"Dulquer Salmaan, Sai Pallavi, Chemban Vinod Jose, Soubin Shahir",unknown,2017
Julie 2,unknown,"Raai Laxmi, Ravi Kishan, Pankaj Tripathi",unknown,2017
Indrasena,unknown,"Vijay Antony, Diana Champika, Radha Ravi, Kaali Venkat",unknown,2017
10,unknown,"Vikram, Samantha Ruth Prabhu, Jackie Shroff, Pasupathy, Abhimanyu Singh, Rahul Dev",unknown,2017
Amazon Obhijaan,unknown,"Dev, Laboni Sarkar, Tamal Ray Chowdhury",unknown,2017
Jumanji: Welcome To The Jungle,unknown,"Dwayne Johnson, Karen Gillan, Kevin Hart, Jack Black, Nick Jonas",unknown,2017
Project Z,unknown,"Sundeep Kishan, Lavanya Tripathi, Jackie Shroff",unknown,2017
Chilkur Balaji,Allani Sridhar,"Sunil Sharma, Saikumar, S. P. Balasubrahmanyam, Aamani, Bhanu Sri Mehra, Suman",unknown,2018
Agnyaathavaasi,Trivikram Srinivas,"Pawan Kalyan, Keerthy Suresh, Anu Emmanuel, Aadhi Pinisetty, Boman Irani",unknown,2018
Jai Simha,K. S. Ravikumar,"Nandamuri Balakrishna, Nayantara, Haripriya, Natasha Doshi, Prakash Raj, Ashutosh Rana",unknown,2018
Rangula Ratnam,Sri Rajani,"Raj Tarun, Chitra Shukla, Priyadarshi Pullikonda, Sithara",unknown,2018
3 Mukhi,Aishwarya Addala,"Aishwarya Addala, Satyanand, Gopi Chand, Yadha Kumar",unknown,2018
Ego,R. V. Subramanyam,"Aashish Raj Bidkikar, Simran Sharma, Diksha Panth",unknown,2018
Bhaagamathie,G. Ashok,"Anushka Shetty, Jayaram, Unni Mukundan, Asha Sarath, Murali Sharma",unknown,2018
Chalo,Venky Kudumula,"Naga Shaurya, Rashmika Mandanna, Naresh, Achyuth Kumar, Raghu Babu",unknown,2018
HBD - Hacked By Devil,Krishna Karthik,"Santoshi Sharma, Meghana, Himaja",unknown,2018
Touch Chesi Chudu,Vikram Sirikonda,"Ravi Teja, Raashi Khanna, Seerat Kapoor, Freddy Daruwala",unknown,2018
Howrah Bridge,Revan Yadhu,"Rahul Ravindran, Chandini Chowdhary, Manali Rathod, Rao Ramesh, Ajay, Ali",unknown,2018
Gayatri,R. R. Madan,"Mohan Babu, Shriya Saran, Vishnu Manchu, Brahmanandam",unknown,2018
Inttelligent,V. V. Vinayak,"Sai Dharam Tej, Lavanya Tripathi, Rahul Dev, Ashish Vidyarthi, Sayaji Shinde, Nassar, Dev Gill, Jaya Prakash Reddy, Brahmanandam",unknown,2018
Tholi Prema,Venky Atluri,"Varun Tej, Raashi Khanna",unknown,2018
Idi Naa Love Story,M. Ramesh Gopi,"Tarun Kumar, Oviya, Manchu Manoj",unknown,2018
Awe,Prashanth Varma,"Kajal Aggarwal, Nithya Menen, Regina Cassandra, Eesha Rebba, Srinivas Avasarala, Murali Sharma",unknown,2018
Manasuku Nachindi,Manjula Ghattamaneni,"Sundeep Kishan, Amyra Dastur, Tridha Choudhury, Adith Arun, Priyadarshi Pullikonda",unknown,2018
Rachayitha,Vidya Sagar Raju,"Vidya Sagar Raju, Sanchita Padukone, Ragini, Supriya",unknown,2018
Soda Golisoda,Hari Babu,"Maanas, Nitya Naresh, Brahmanandam, Ali, Shakalaka Shankar, Krishna Bhagawan",unknown,2018
Chalte Chalte,Pradeep K. K.,"Vishwadev Rachakonda, Priyanka Jain, Rajashree Nayar, Shayaji Shinde, Rao Ramesh",unknown,2018
Hyderabad Love Story,Raj Satya,"Rahul Ravindran, Sija Rose, Reshmi Menon",unknown,2018
Juvva,Trikoti Peta,"Ranjith somi, Palak Lalwani, Posani Krishna Murali, Ali",unknown,2018
Raa Raa,L. Ramakrishna Raju,"Meka Srikanth, Naziya, Posani Krishna Murali, Raghu Karumanchi, Shakalaka Shankar",unknown,2018
Ye Mantram Vesave,Sridhar Marri,"Vijay Deverakonda, Shivani Singh",unknown,2018
Aithe 2.0,Raj Madiraju,"Indraneil Sengupta, Zara Shah, Kartavya Sharma, Abhishek Gupta",unknown,2018
Kirrak Party,Sharan Koppisetty,"Nikhil Siddharth, Simran Pareenja, Samyuktha Hegde, Rakendu Mouli",unknown,2018
Nelluri Pedda Reddy,V. J. Reddy,"Satish Reddy, Mouryani, Ambati Srinivas",unknown,2018
Vadena,Sai Suneel Nimmala,"Shiv Tandel, Neha Deshpande, Ajay Ghosh",unknown,2018
Manasainodu,Satyavarapu Venkateswararao,"Manoj Nandam, Priya Singh, Posani Krishna Murali, Raghu Babu",unknown,2018
Anaganaga Oka Vullo,Sai Krishna K. V.,"Ashok Kumar, Priyanka Sharma, Suman, Krishnudu",unknown,2018
MLA,Upendra Madhav,"Nandamuri Kalyan Ram, Kajal Aggarwal, Ravi Kishan, Brahmanandam",unknown,2018
Needi Naadi Oke Katha,Udugula Venu,"Sree Vishnu, Satna Titus, Nara Rohit, Posani Krishna Murali",unknown,2018
Rangasthalam,Sukumar,"Ram Charan, Samantha Akkineni, Aadhi Pinisetty, Jagapathi Babu, Prakash Raj",unknown,2018
Chal Mohan Ranga,Krishna Chaitanya,"Nithiin, Megha Akash, Madhunandan, Rao Ramesh, Sanjay Swaroop",unknown,2018
Satya Gang,Prabhas Nimmala,"Sathvik Eshwar, Prathyush, Akshita, Harshitha Singh, Suman, Suhasini Maniratnam",unknown,2018
Ameerpet 2 America,Challa Bhanu Kiran Rammohan Komanduri,"Tejas, Pallavi Dora, Vamsi Krishna, Vamshi Koduri, Meghana Lokesh, Sasha Singh, Mahita Beeram",unknown,2018
Krishnarjuna Yuddham,Merlapaka Gandhi,"Nani, Anupama Parameswaran, Rukshar Mir, Brahmaji",unknown,2018
Mercury,Karthik Subbaraj,"Prabhu Deva, Sananth Reddy, Remya Nambeesan, Deepak Paramesh, Shashank Purushotham, Anish Padmanabhan, Indhuja",unknown,2018
Bharat Ane Nenu,Koratala Siva,"Mahesh Babu, Kiara Advani, Prakash Raj, R. Sarathkumar, Devaraj, P. Ravi Shankar, Rao Ramesh, Yashpal Sharma",unknown,2018
Achari America Yatra,G. Nageswara Reddy,"Vishnu Manchu, Pragya Jaiswal, Brahmanandam, Pradeep Rawat, Thakur Anoop Singh, Kota Srinivasa Rao",unknown,2018
Kanam,A. L. Vijay,"Sai Pallavi, Veronica Arora, Naga Shourya, Nizhalgal Ravi",unknown,2018
Endaro Mahanubhavulu,Thallada Sai Krishna,"Thallada Sai Krishna, Anisha, Indu, Shalini, Tanikella Bharani",unknown,2018
Junction Lo Jayamalini,Narra Sivanageswara Rao,"Ravikanth, Kavya Kapoor",unknown,2018
"Naa Peru Surya, Naa Illu India",Vakkantham Vamsi,"Allu Arjun, Arjun Sarja, Anu Emmanuel, R. Sarathkumar, Boman Irani, Thakur Anoop Singh, Sai Kumar, Pradeep Rawat, Harish Uthaman, Rao Ramesh, Nadhiya, Vennela Kishore",unknown,2018
Mahanati,Nag Ashwin,"Keerthi Suresh, Dulquer Salman, Samantha Akkineni, Vijay Devarakonda, Rajendra Prasad",unknown,2018
Mehbooba,Puri Jagannadh,"Akash Puri, Neha Shetty, Vishnu Reddy, Sayaji Shinde",unknown,2018
Annadata Sukhibhava,R. Narayana Murthy,R. Narayana Murthy,unknown,2018
Seenugadi Prema,R. K.,"Srinivasa Rao, Bindu Barbie",unknown,2018
Nela Ticket,Kalyan Krishna,"Ravi Teja, Malvika Sharma, Jagapathi Babu, Sampath Raj, Priyadarshi Pullikonda, Ali",unknown,2018
Ammammagarillu,Sundar Surya,"Naga Shourya, Shamili, Sumithra, Rao Ramesh, Posani Krishna Murali",unknown,2018
Officer,Ram Gopal Varma,"Nagarjuna Akkineni, Myra Sareen, Sayaji Shinde",unknown,2018
Raju Gadu,Sanjana Reddy,"Raj Tarun, Amyra Dastur, Rajendra Prasad, Sithara, Rao Ramesh",unknown,2018
Best Lovers,Nandi Venkat Reddy,"Sri Karan, Amrutha, Divya",unknown,2018
Naa... Nuvve,Jayendra Panchapakesan,"Nandamuri Kalyan Ram, Tamannaah, Posani Krishna Murali, Tanikella Bharani, Surekha Vani",unknown,2018
Sammohanam,Mohan Krishna Indraganti,"Sudheer Babu, Aditi Rao Hydari, Shishir Sharma, Pavitra Lokesh, Tanikella Bharani",unknown,2018
Jamba Lakidi Pamba,J. B. Murali Krishna,"Srinivas Reddy, Siddhi Idnani, Posani Krishna Murali, Vennela Kishore, Raghu Babu",unknown,2018
Ee Nagariniki Emaindi,Tharun Bhascker Dhaassyam,"Vishwak Sen, Sai Sushanth, Abhinav Gomatam, Venkatesh Kakumanu, Anisha Ambrose",unknown,2018
Sanjeevani,Ravi Vide,"Anuraag Dev, Manoj Chandra, Swetaa Varma",unknown,2018
Shambho Shankara,N. Sreedhar,"Shakalaka Shankar, Karunya Chowdhary, Ajay Ghosh, Ravi Prakash",unknown,2018
Pantham,K. Chakravarthy,"Gopichand, Mehreen Pirzada, Sampath Raj, Mukesh Rishi, Pavitra Lokesh, Jaya Prakash Reddy, Ashish Vidyarthi, Sayaji Shinde",unknown,2018
Aghora,Rao Durgam,"Yuvaraj Rejeti, Nagendra Babu, Ponnambalam, Uttej, Jackee",unknown,2018
Divya Mani,Giridhar Gopal,"Suresh Kamal, Vaishali Deepak",unknown,2018
Tej I Love You,A. Karunakaran,"Sai Dharam Tej, Anupama Parameswaran, Surekha Vani, Jayaprakash, Pavitra Lokesh",unknown,2018
RX 100,Ajay Bhupathi,"Karthikeya, Payal Rajput, Rao Ramesh, Ramki",unknown,2018
Vijetha,Rakesh Shashii,"Kalyaan Dhev, Malavika Nair, Murali Sharma, Nassar",unknown,2018
Aatagadharaa Siva,Chandra Siddhartha,"Uday Shankar, Doddanna, Hyper Aadi, Chammak Chandra",unknown,2018
Lover,Aneesh Krishna,"Raj Tarun, Riddhi Kumar",unknown,2018
Wife of Ram,Vijay Yelakanti,"Lakshmi Manchu, Samrat Reddy",unknown,2018
Saakshyam,Sriwass,"Bellamkonda Sreenivas, Pooja Hegde, Sarath Kumar, Meena, Jagapathi Babu, Ravi Kishan, Ashutosh Rana",unknown,2018
Happy Wedding,Lakshman Karya,"Sumanth Ashwin, Niharika Konidela, Naresh, Murli Sharma",unknown,2018
Brand Babu,Prabhakar Podakandla,"Sumanth Shailendra, Eesha Rebba, Nalini, Murli Sharma",unknown,2018
Chi La Sow,Rahul Ravindran,"Sushanth, Ruhani Sharma, Vennela Kishore, Anu Haasan, Vidyullekha Raman",unknown,2018
Devi Vigraham,Raju Shetty,,unknown,2018
Goodachari,Sashi Kiran Tikka,"Adivi Sesh, Sobhita Dhulipala, Prakash Raj, Jagapathi Babu, Madhu Shalini, Vennela Kishore",unknown,2018
Siva Kasipuram,Hareesh Vattikutti,"Rajesh Sri Chakravarthy, Priyanka Sharma, Chammak Chandra",unknown,2018
Tharuvatha Evaru,G. Krishna Reddy Rajesh Koduru,"Manoj, Priyanka Sharma, Kamal Kamaraju",unknown,2018
Srinivasa Kalyanam,Satish Vegesna,"Nithiin, Raashi Khanna, Nandita Swetha, Prakash Raj",unknown,2018
Geetha Govindam,Parasuram,"Vijay Devarakonda, Rashmika Mandanna, Nagendra Babu",unknown,2018
Aatagallu,Paruchuri Murali,"Nara Rohit, Jagapathi Babu, Darshana Banik, Brahmanandam",unknown,2018
Anthaku Minchi,Jhony,"Jai, Rashmi Gautam",unknown,2018
Neevevaro,Hari Nath,"Aadhi Pinisetty, Taapsee Pannu, Ritika Singh, Vennela Kishore",unknown,2018
Super Sketch,Ravi Chavali,"Narsingh Makkala, Gary Tantony, Indra Sena, Sameer Datta, Sophiya",unknown,2018
@Nartanasala,Srinivas Chakravarthy,"Naga Shourya, Kashmira Pardeshi, Yamini Bhaskar, Jayaprakash Reddy, Ajay",unknown,2018
Paper Boy,V. Jayashankar,"Santhosh Shoban, Riya Suman, Tanya Hope",unknown,2018
Sameeram,Ravi Gundaboina,"Yashwanth, Amrita Acharya, Getup Srinu, Jabardasth Ramu",unknown,2018
Anu Vamsi Katha,Ramesh Mukkera,"Santhosh Raj, Neha Deshpande, Suman, Chammak Chandra",unknown,2018
C/o Kancharapalem,Venkatesh Maha,"Nithya Sree, Mohan Bhagath, Kesava. K, Radha Bessey, Vijaya Praveena Paruchuri, Subba Rao",unknown,2018
Manu,Phanindra Narsetti,"Raja Gautham, Chandini Chowdhary, Aberaam Varma, Mohan Bhagath",unknown,2018
Premaku Raincheck,Akella Peri Srinivas,"Abhilash Vadada, Priya Vadlamani, Monica Tavanam",unknown,2018
Silly Fellows,Bhimaneni Srinivasa Rao,"Allari Naresh, Sunil, Chitra Shukla, Nandini Rai, Poorna",unknown,2018
Enduko Emo,Koti Vaddineni,"Nandu, Noel Sean, Punarnavi Bhupalam, Sudigali Sudheer",unknown,2018
Masakkali,Nabi Enugubala,"Sai Ronak, Shravya, Kashi Vishwanath, Sirisha",unknown,2018
Shailaja Reddy Alludu,Maruthi Dasari,"Naga Chaitanya, Anu Emmanuel, Ramya Krishna, Murali Sharma, Vennela Kishore, Naresh",unknown,2018
U Turn,Pawan Kumar,"Samantha Akkineni, Aadhi Pinisetty, Rahul Ravindran, Bhoomika Chawla",unknown,2018
Ee Maaya Peremito,Ramu Koppula,"Rahul Vijay, Kavya Thapar, Rajendra Prasad",unknown,2018
Antharvedham,ch ravi kishore babu,"Tanikella Bharani, Amar, Santoshi, Posani Krishna Murali",unknown,2018
Nannu Dochukunduvate,R. S. Naidu,"Sudheer Babu, Nabha Natesh, Nassar, Thulasi Shivamani",unknown,2018
Devadas,Sriram Adittya,"Nagarjuna Akkineni, Nani, Rashmika Mandanna, Aakanksha Singh, Kunal Kapoor",unknown,2018
Natakam,Kalyanji Gogana,"Ashish Gandhi, Ashima Narwal",unknown,2018
Desamlo Dongalu Paddaru,Goutham Rajkumar,"Khayyum Ali, Taniahq Rajan, Ali, Pruthviraj, Lohit Kumar",unknown,2018
Bhale Manchi Chowka Beram,Murali Krishna Mudidani,"Naveed, Mujtaba Ali Khan, Yamini Bhaskar, Kerintha Nookaraju",unknown,2018
NOTA,Anand Shankar,"Vijay Devarakonda, Mehreen Pirzada, Yashika Anand, Sathyaraj, Nassar",unknown,2018
Aravinda Sametha Veera Raghava,Trivikram Srinivas,"N. T. Rama Rao Jr., Pooja Hegde, Eesha Rebba, Jagapathi Babu, Sunil, Naveen Chandra, Sithara",unknown,2018
Moodu Puvulu Aaru Kayalu,Ramaswamy,"Arjun Yagith, Bharath Bandaru, Sowmya Venugopal, Pavani",unknown,2018
Hello Guru Prema Kosame,Trinadha Rao Nakkina,"Ram Pothineni, Anupama Parameswaran, Pranitha Subhash, Prakash Raj",unknown,2018
2 Friends,Srinivas GLB,"Suraj Gowda, Sonia Dey Sarkar, Farah Titina, Akhil Karthik",unknown,2018
Bangari Balaraju,Kotendra Dudyala,"Raghav, Karronya Katrynn, Ajay Ghosh, Rohini, Lekhana",unknown,2018
Ratham,Chandrashekar Kanuri,"Geetanand, Chandni Bhagwanani",unknown,2018
Veera Bhoga Vasantha Rayalu,R. Indrasena,"Nara Rohith, Sudheer Babu, Shriya Saran, Sree Vishnu",unknown,2018
Desa Dimmari,Nagesh Naradasi,"Tanish Alladi, Sherin, Suman, Mukul Dev, Fish Venkat",unknown,2018
Kathanayakulu,Habeeb Shariff,"Prayaga Bhasker, Raghavendra Rao Yadav",unknown,2018
Savyasachi,Chandoo Mondeti,"Naga Chaitanya, R. Madhavan, Nidhhi Agerwal, Bhumika Chawla",unknown,2018
Adhugo,Ravi Babu,"Ravi Babu, Nabha Natesh, Abhishek Varma, Bunty",unknown,2018
Karma Kartha Kriya,Nagu Gawara,"Vasant Sameer, Sahar Afsha, Nutan Raj, Ravi Varma, Jayaprakash, Harsha Uppaluri",unknown,2018
Amar Akbar Anthony,Srinu Vaitla,"Ravi Teja, Ileana D'Cruz, Laya, Tarun Arora, Abhimanyu Singh, Vikramjeet Virk, Sunil, Vennela Kishore",unknown,2018
Taxiwaala,Rahul Sankrityayan,"Vijay Devarakonda, Priyanka Jawlankar, Malavika Nair, Ravi Prakash",unknown,2018
Sarabha,N. Narasimha Rao,"Aakash Kumar, Mishti Chakraborty, Sayaji Shinde, Napolean, Nassar",unknown,2018
24 Kisses,Ayodhya Kumar Krishnamsetty,"Adith Arun, Hebah Patel, Naresh, Rao Ramesh",unknown,2018
LAW,Gagan Gopal Mulka,"Kamal Kamaraju, Pooja Ramachandran, Mouryani, Manju Bhargavi",unknown,2018
Rangu,Karthikeya,"Tanish, Priya Singh, Posani Krishna Murali, Raghu Karumanchi",unknown,2018
Rule,Paidi Ramesh,"Shivamani, Sona Patel",unknown,2018
Sainyam,J. P. Sravan Kumar,"Vikranth Singh, Bhanu Prakash, Sanju Chowdhary",unknown,2018
Student Power,Guna Apparao,"Venkat, Surya Kumari, Markandeya",unknown,2018
Operation 2019,Karanam P. Babji,"Srikanth, Diksha Panth, Manchu Manoj, Hari Teja, Sunil",unknown,2018
Kavacham,Srinivas Mamilla,"Bellamkonda Sreenivas, Neil Nitin Mukesh, Kajal Aggarwal, Mehreen Pirzada, Harshvardhan Rane, Mukesh Rishi, Harish Uthaman, Posani Krishna Murali",unknown,2018
Next Enti?,Kunal Kohli,"Sundeep Kishan, Tamannaah, Navdeep, Poonam Kaur, Larissa Bonesi",unknown,2018
Subhalekha + Lu,Sarrath Narwade,"Sreenivasa Sayee, Deeksha Sharma Raina, Priya Vadlamani, Vamsi Raj, Mona Bedre, Appaji Ambarisha Darbha",unknown,2018
Subrahmanyapuram,Santhosh Jagarlapudi,"Sumanth, Eesha Rebba, Saikumar, Amit Sharma",unknown,2018
Anaganaga O Premakatha,Pratap Thatamsetti,"Ashwin J. Viraj, Riddhi Kumar",unknown,2018
Husharu,Sree Harsha Konuganti,"Tejus Kancherla, Tej Kurapati, Abhinav Chunchu, Dinesh Tej, Daksha Nagarkar, Priya Vadlamani, Ramya Pasupuleti, Hemal Ingle, Rahul Ramakrishna",unknown,2018
Antariksham 9000 KMPH,Sankalp Reddy,"Varun Tej, Lavanya Tripathi, Aditi Rao Hydari, Rahman, Satyadev Kancharana, Srinivas Avasarala",unknown,2018
Padi Padi Leche Manasu,Hanu Raghavapudi,"Sharwanand, Sai Pallavi, Priya Raman, Sampath Raj, Kalyani Natarajan, Murali Sharma, Priyadarshi Pullikonda, Sunil, Vennela Kishore",unknown,2018
Bluff Master,Gopi Ganesh,"Satyadev Kancharana, Nandita Swetha, Adhitya, Mahesh Achanta, Brahmaji",unknown,2018
Idam Jagath,Anil Srikantam,"Sumanth, Anju Kurian, Adhitya, Sivaji Raja",unknown,2018
Ishtangaa,Sampath V. Rudra,"Arjun Mahi, Tanishq Rajan, Duvvasi Mohan, Thagubothu Ramesh",unknown,2018
Manchukurisevelalo,Bala Bodepudi,"Ram Karthik, Pranali Ghoghare, Vijay Sai, Chammak Chandra",unknown,2018
U – Kathe Hero,Kovera,"Kovera, Himansee Katragadda, Swapna Rao, Subhalekha Sudhakar, Tanikella Bharani",unknown,2018
My Dear Marthandam,Harish K. V.,"Prudhviraj, Rakendu Mouli, Kalyan Vitapu, Kalpika Ganesh, Krishna Bhagavan",unknown,2018
Title,unknown,Cast,unknown,2018
Insidious: The Last Key,unknown,"Lin Shaye, Leigh Whannell, Angus Sampson, Josh Stewart",unknown,2018
Gang,unknown,"Suriya, Keerthy Suresh, Ramya Krishnan, Nandha, Karthik, RJ Balaji",unknown,2018
Heart Beat,unknown,"Dhruvva, Venba, Kalpana, Charle",unknown,2018
Padmaavat,unknown,"Deepika Padukone, Shahid Kapoor, Ranveer Singh, Aditi Rao Hydari, Jim Sarbh",unknown,2018
Sketch,unknown,"Vikram, Tamannaah, Soori, Sriman",unknown,2018
